RANKED SIMILARITIES: 1
60 80 1.96806495597
60 97 1.97033801505
60 2 1.9729069371
60 89 1.97352205284
60 4 1.97357830211
60 69 1.97366608834
60 94 1.97367836956
60 18 1.97368823259
60 85 1.97369367844
60 7 1.97370503846
60 29 1.97370503846
60 14 1.97370503846
60 84 1.97370503846
60 90 1.97370503846
60 81 1.97370503846
60 32 1.97370503846
60 5 1.97370503846
60 65 1.97370503846
60 83 1.97370503846
60 88 1.97370512832
60 10 1.9737059169
60 68 1.97370617138
60 57 1.97370643274
60 78 1.97370678503
60 86 1.97370709221
60 95 1.97370736886
60 63 1.97370803577
60 73 1.97370820354
60 37 1.97370826404
60 16 1.97370851492
60 15 1.97370853478
60 96 1.97370860949
60 41 1.973708928
60 8 1.97370901111
60 50 1.97370904824
60 72 1.97370921537
60 43 1.97370937464
60 91 1.97370943282
60 74 1.97370968212
60 54 1.97370983902
60 31 1.97370983902
60 9 1.97370983902
60 12 1.97370983902
60 44 1.97370983902
60 62 1.97370983902
60 21 1.97370983902
60 38 1.97370983902
60 47 1.97370983902
60 6 1.97370983902
60 45 1.97370983902
60 56 1.97370983902
60 79 1.97370983902
60 28 1.97370983902
60 30 1.97370983902
60 13 1.97370983902
60 19 1.97370983902
60 33 1.97370983902
60 34 1.97370983902
60 75 1.97370983902
60 42 1.97370983902
60 82 1.97370983902
60 39 1.97431528343
60 51 1.98367922438
60 25 inf
60 48 inf
60 52 inf
60 53 inf
60 55 inf
60 64 inf
60 67 inf
60 87 inf
RANKED SIMILARITIES: 61
61 59 0.590152316538
61 26 1.0861799236
61 11 1.20206896798
61 20 1.21673919216
61 46 1.31759287997
61 70 1.33210338219
61 49 1.35142246889
61 24 1.38905735295
61 71 1.39242762316
61 92 1.40140761477
61 35 1.43921354317
61 23 1.54486778537
61 27 1.550049669
61 66 1.5514360056
61 17 1.55466679284
61 22 1.59883287425
61 58 1.61145115356
61 36 1.64910837044
61 93 1.64957897386
61 77 1.76435869573
61 40 1.79047224118
61 76 1.86659723614
61 80 1.89135351309
61 97 1.89360678043
61 2 1.89619446739
61 89 1.89681297371
61 94 1.89696817724
61 85 1.89698120872
61 78 1.8969973693
61 88 1.8969973693
61 43 1.8969973693
61 33 1.8969973693
61 57 1.8969973693
61 47 1.8969973693
61 7 1.8969973693
61 37 1.8969973693
61 15 1.8969973693
61 68 1.8969973693
61 90 1.8969973693
61 29 1.8969973693
61 95 1.8969973693
61 62 1.8969973693
61 79 1.8969973693
61 65 1.8969973693
61 96 1.8969973693
61 6 1.8969973693
61 30 1.8969973693
61 82 1.8969973693
61 91 1.8969973693
61 45 1.8969973693
61 44 1.8969973693
61 32 1.8969973693
61 63 1.8969973693
61 75 1.8969973693
61 83 1.8969973693
61 8 1.8969973693
61 74 1.8969973693
61 73 1.8969973693
61 86 1.90010334427
61 3 1.90051612819
61 31 1.90713596962
61 18 1.90862530259
61 42 1.91434430239
61 10 1.92420526898
61 5 1.92918353559
61 14 1.93246746396
61 60 1.93423215985
61 16 1.93669818898
61 28 1.93933844365
61 54 1.93942531984
61 81 1.94123981205
61 84 1.94267425566
61 72 1.94307020432
61 34 1.95098207934
61 4 1.95206210369
61 41 1.95273644418
61 9 1.95439414956
61 21 1.95769749601
61 50 1.96292783164
61 19 1.96688312402
61 12 1.97045928215
61 13 1.9704951578
61 69 1.97142255129
61 56 1.97284666523
61 38 1.97304592123
61 39 1.97431528343
61 51 1.98367922438
61 25 inf
61 48 inf
61 52 inf
61 53 inf
61 55 inf
61 64 inf
61 67 inf
61 87 inf
RANKED SIMILARITIES: 62
62 72 0.797300909606
62 50 1.2961091749
62 96 1.32305929541
62 57 1.33936865773
62 80 1.39125272321
62 21 1.39194970537
62 30 1.45114033931
62 38 1.45943657304
62 84 1.47330808466
62 43 1.49206382286
62 42 1.49251376108
62 81 1.49871176194
62 10 1.52671273774
62 86 1.54174381404
62 39 1.54960686301
62 74 1.58636110815
62 35 1.59140461408
62 28 1.60168583479
62 90 1.60491983372
62 37 1.73705646896
62 78 1.79821195991
62 7 1.79821195991
62 47 1.79821195991
62 97 1.79821195991
62 15 1.79821195991
62 27 1.79821195991
62 44 1.79821195991
62 63 1.79821195991
62 2 1.79821195991
62 6 1.79821195991
62 94 1.79821195991
62 59 1.79821195991
62 82 1.79821195991
62 91 1.79821195991
62 92 1.79821195991
62 76 1.79821195991
62 32 1.79821195991
62 75 1.79821195991
62 58 1.79821195991
62 83 1.79821195991
62 71 1.7983691138
62 95 1.80393944789
62 88 1.80894025241
62 89 1.81467408144
62 77 1.82662991632
62 73 1.84236108036
62 68 1.84296750948
62 33 1.84814110633
62 46 1.85765156255
62 79 1.87152489869
62 65 1.87225345033
62 20 1.88384115624
62 8 1.88476368215
62 49 1.88632183699
62 29 1.88669388683
62 45 1.89286679997
62 85 1.89408025537
62 26 1.89595992649
62 61 1.8969973693
62 24 1.90139512569
62 70 1.90469376557
62 17 1.9066592809
62 31 1.90713596962
62 18 1.90862530259
62 23 1.91294676133
62 22 1.91340425886
62 5 1.92918353559
62 14 1.93246746396
62 93 1.9338660921
62 16 1.93669818898
62 54 1.93942531984
62 3 1.93985162072
62 11 1.94757918025
62 66 1.94786548831
62 34 1.95098207934
62 36 1.95160446122
62 4 1.9521936406
62 41 1.95273644418
62 9 1.95439414956
62 19 1.96688312402
62 12 1.97045928215
62 13 1.9704951578
62 69 1.97146506374
62 56 1.97284666523
62 60 1.97370983902
62 40 1.98198989339
62 51 1.98367922438
62 25 inf
62 48 inf
62 52 inf
62 53 inf
62 55 inf
62 64 inf
62 67 inf
62 87 inf
RANKED SIMILARITIES: 63
63 32 0.555029566767
63 94 0.773758225874
63 68 0.842373422862
63 89 0.981342244922
63 3 0.982677062643
63 83 1.20875901546
63 44 1.30201839828
63 76 1.3219538759
63 97 1.43742239785
63 92 1.49470924357
63 69 1.49494773498
63 27 1.49664434285
63 91 1.4966457399
63 2 1.4966461461
63 6 1.4966461461
63 78 1.51297788115
63 7 1.51448619959
63 75 1.56890034158
63 58 1.57279837007
63 88 1.58860223347
63 73 1.59380811132
63 45 1.5944931333
63 95 1.63617256551
63 54 1.63963567268
63 8 1.64194028762
63 33 1.66379601986
63 37 1.66457596311
63 14 1.66525990403
63 82 1.67405559884
63 79 1.6756285508
63 16 1.67638018239
63 15 1.68191330997
63 90 1.68524401058
63 31 1.70417979045
63 80 1.71421975202
63 18 1.71479806791
63 47 1.74631591948
63 34 1.77228735808
63 51 1.77618210811
63 30 1.79274411093
63 41 1.79339357071
63 40 1.79693753437
63 59 1.79699768461
63 62 1.79821195991
63 71 1.80018146466
63 35 1.80345125281
63 57 1.80635664395
63 20 1.82128862086
63 77 1.82659164129
63 72 1.83346263883
63 96 1.84640531394
63 46 1.85786244298
63 43 1.86204124697
63 65 1.87225164707
63 49 1.88627812681
63 29 1.88669208357
63 74 1.88948346954
63 85 1.89408025537
63 26 1.89595992649
63 61 1.8969973693
63 86 1.90010154102
63 24 1.90139332243
63 70 1.90469376557
63 17 1.90665747765
63 23 1.91294676133
63 22 1.91340305666
63 42 1.91434430239
63 10 1.92420346572
63 12 1.92524498786
63 5 1.92918173234
63 93 1.9338660921
63 28 1.93933844365
63 81 1.9412380088
63 66 1.94197083058
63 84 1.94267245241
63 11 1.94757918025
63 36 1.95160446122
63 4 1.9521936406
63 9 1.95439414956
63 21 1.95769749601
63 50 1.96292704085
63 19 1.96688312402
63 13 1.9704951578
63 56 1.97284666523
63 38 1.97304592123
63 60 1.97370803577
63 39 1.97431528343
63 25 inf
63 48 inf
63 52 inf
63 53 inf
63 55 inf
63 64 inf
63 67 inf
63 87 inf
RANKED SIMILARITIES: 64
RANKED SIMILARITIES: 65
65 29 1.2018867469
65 85 1.29030676118
65 56 1.35969106015
65 5 1.38312931829
65 78 1.41460105536
65 9 1.42278600375
65 19 1.49432906239
65 82 1.52792436474
65 13 1.55152829468
65 4 1.55632206391
65 91 1.57797606578
65 12 1.62491610473
65 15 1.6461862413
65 47 1.71711763602
65 2 1.85382662722
65 27 1.87224544573
65 71 1.87224544573
65 32 1.87224544573
65 76 1.87224544573
65 58 1.87224544573
65 7 1.8722477541
65 83 1.87224833008
65 90 1.87224862979
65 88 1.87224873963
65 68 1.87224978268
65 57 1.87225004404
65 89 1.87225005974
65 95 1.87225098016
65 94 1.87225117293
65 63 1.87225164707
65 37 1.87225187534
65 77 1.87225220277
65 96 1.87225222079
65 97 1.87225236409
65 80 1.87225242349
65 43 1.87225298595
65 35 1.8722532171
65 46 1.87225345033
65 62 1.87225345033
65 44 1.87225345033
65 6 1.87225345033
65 59 1.87225345033
65 79 1.87225345033
65 30 1.87225345033
65 92 1.87225345033
65 33 1.87225345033
65 75 1.87225345033
65 73 1.87225345033
65 20 1.88384063332
65 8 1.88470738396
65 49 1.88632183699
65 74 1.88948346954
65 45 1.89286679997
65 26 1.89595992649
65 61 1.8969973693
65 86 1.90010059746
65 24 1.90138803366
65 70 1.90469376557
65 17 1.9066512763
65 31 1.90713596962
65 18 1.90862138244
65 23 1.91294676133
65 22 1.91340425886
65 42 1.91434430239
65 10 1.92420134686
65 14 1.93245945936
65 93 1.9338660921
65 16 1.93669686488
65 28 1.93933844365
65 54 1.93942531984
65 3 1.93984646985
65 81 1.94123180745
65 84 1.94266625106
65 72 1.94306958068
65 11 1.94757918025
65 66 1.94786548831
65 34 1.95098207934
65 36 1.95160446122
65 41 1.95273553317
65 21 1.95769749601
65 50 1.96292704085
65 69 1.97146382551
65 38 1.97304592123
65 60 1.97370503846
65 39 1.97431528343
65 40 1.98198989339
65 51 1.98367922438
65 25 inf
65 48 inf
65 52 inf
65 53 inf
65 55 inf
65 64 inf
65 67 inf
65 87 inf
RANKED SIMILARITIES: 66
66 36 0.793833484526
66 20 1.52622380094
66 92 1.52633423584
66 46 1.54809298107
66 59 1.54933412984
66 61 1.5514360056
66 11 1.58276871365
66 23 1.61399360056
66 71 1.61584512964
66 35 1.69795279438
66 49 1.70293590536
66 26 1.70732838071
66 70 1.73932654292
66 17 1.73962979715
66 22 1.73995451876
66 58 1.7659866763
66 27 1.76920102369
66 24 1.78128052531
66 93 1.78499151864
66 40 1.81136686342
66 77 1.82053311485
66 3 1.90857332254
66 76 1.91299194383
66 60 1.92588068681
66 73 1.93956095485
66 63 1.94197083058
66 80 1.9422216321
66 97 1.94239207373
66 31 1.94330537309
66 33 1.94349517032
66 94 1.94429683816
66 68 1.94533204524
66 8 1.9456302802
66 83 1.9457509875
66 54 1.94581061714
66 89 1.94632767686
66 7 1.94675207627
66 37 1.94691316869
66 16 1.94703813886
66 88 1.94705408469
66 2 1.94706258639
66 14 1.94748078578
66 95 1.94766826663
66 44 1.94781086527
66 32 1.9478405741
66 75 1.94784122509
66 85 1.94784932772
66 79 1.94785442714
66 45 1.94785823333
66 72 1.94786192019
66 78 1.94786548831
66 86 1.94786548831
66 43 1.94786548831
66 57 1.94786548831
66 47 1.94786548831
66 84 1.94786548831
66 90 1.94786548831
66 6 1.94786548831
66 15 1.94786548831
66 29 1.94786548831
66 28 1.94786548831
66 62 1.94786548831
66 18 1.94786548831
66 81 1.94786548831
66 65 1.94786548831
66 96 1.94786548831
66 91 1.94786548831
66 30 1.94786548831
66 10 1.94786548831
66 5 1.94786548831
66 82 1.94786548831
66 42 1.94786548831
66 74 1.94786548831
66 34 1.9509777976
66 4 1.95206210369
66 41 1.95273287606
66 9 1.95439414956
66 21 1.95769749601
66 50 1.96292783164
66 19 1.96688312402
66 12 1.97045571403
66 13 1.9704951578
66 69 1.97134372117
66 56 1.97284666523
66 38 1.97304592123
66 39 1.97431528343
66 51 1.98365067942
66 25 inf
66 48 inf
66 52 inf
66 53 inf
66 55 inf
66 64 inf
66 67 inf
66 87 inf
RANKED SIMILARITIES: 67
RANKED SIMILARITIES: 68
68 63 0.842373422862
68 32 0.91134887738
68 89 0.923025252482
68 3 0.939924196507
68 94 1.20836752579
68 83 1.25867944494
68 44 1.37134172458
68 8 1.42876359113
68 69 1.4397975337
68 54 1.45147249991
68 14 1.46393614838
68 7 1.46538990942
68 75 1.47968551732
68 73 1.48970093193
68 16 1.50944637771
68 95 1.51866868717
68 88 1.52793360036
68 97 1.5377413538
68 18 1.55231235974
68 79 1.56647677765
68 45 1.57356042677
68 31 1.60650481869
68 51 1.6113455828
68 33 1.62434285897
68 41 1.63000216832
68 76 1.63017765214
68 37 1.65878897633
68 34 1.72901450265
68 40 1.76295576564
68 35 1.79227197582
68 20 1.82159810584
68 72 1.82623325685
68 90 1.84296384184
68 71 1.84296384184
68 27 1.84296384184
68 58 1.84296384184
68 57 1.8429641032
68 78 1.84296445549
68 15 1.84296620524
68 77 1.84296626192
68 80 1.84296648264
68 91 1.84296710328
68 47 1.84296750948
68 62 1.84296750948
68 2 1.84296750948
68 30 1.84296750948
68 6 1.84296750948
68 82 1.84296750948
68 59 1.84296750948
68 92 1.84296750948
68 96 1.84640531394
68 46 1.85786244298
68 43 1.86204124697
68 65 1.87224978268
68 49 1.88622609181
68 29 1.88669021918
68 74 1.88948346954
68 85 1.89408025537
68 26 1.89595992649
68 61 1.8969973693
68 86 1.90010059746
68 24 1.90139145804
68 70 1.90469376557
68 17 1.90665561326
68 12 1.90811267048
68 23 1.91294676133
68 22 1.91340425886
68 42 1.91434430239
68 10 1.92420160133
68 5 1.92917986795
68 93 1.9338660921
68 28 1.93933844365
68 81 1.94123614441
68 84 1.94267058802
68 66 1.94533204524
68 11 1.94757918025
68 36 1.95160446122
68 4 1.9521936406
68 9 1.95439414956
68 21 1.95769749601
68 50 1.96292704085
68 19 1.96688312402
68 13 1.9704951578
68 56 1.97284666523
68 38 1.97304592123
68 60 1.97370617138
68 39 1.97431528343
68 25 inf
68 48 inf
68 52 inf
68 53 inf
68 55 inf
68 64 inf
68 67 inf
68 87 inf
RANKED SIMILARITIES: 69
69 89 1.11009304137
69 40 1.25389908454
69 3 1.39126970521
69 68 1.4397975337
69 51 1.44299078291
69 32 1.44870757748
69 45 1.45543808214
69 31 1.48492004884
69 63 1.49494773498
69 73 1.51126707732
69 94 1.51582759037
69 14 1.62717350688
69 44 1.63244757743
69 16 1.6459241284
69 8 1.64839986079
69 83 1.65530042482
69 79 1.66389517815
69 18 1.69916743732
69 54 1.70440926936
69 75 1.7519535679
69 95 1.75739197342
69 88 1.76511016851
69 34 1.76797539061
69 97 1.78229569107
69 37 1.78494103523
69 7 1.78924186762
69 76 1.79169655817
69 41 1.80745593964
69 33 1.82539543409
69 72 1.88713229185
69 12 1.90499484405
69 20 1.91027221636
69 35 1.91170350605
69 66 1.97134372117
69 17 1.97142131306
69 27 1.97142131306
69 71 1.97142131306
69 24 1.97142131306
69 77 1.97142131306
69 58 1.97142131306
69 80 1.97142152445
69 22 1.97142255129
69 93 1.97142255129
69 46 1.97142255129
69 70 1.97142255129
69 59 1.97142255129
69 36 1.97142255129
69 11 1.97142255129
69 92 1.97142255129
69 61 1.97142255129
69 26 1.97142255129
69 23 1.97142255129
69 49 1.97142255129
69 2 1.97142667871
69 4 1.97142667871
69 85 1.9714535596
69 78 1.97146382551
69 86 1.97146382551
69 57 1.97146382551
69 90 1.97146382551
69 15 1.97146382551
69 84 1.97146382551
69 29 1.97146382551
69 81 1.97146382551
69 65 1.97146382551
69 5 1.97146382551
69 10 1.97146382551
69 96 1.97146383421
69 50 1.97146427296
69 43 1.97146459936
69 91 1.97146465754
69 74 1.97146490684
69 47 1.97146506374
69 6 1.97146506374
69 13 1.97146506374
69 62 1.97146506374
69 28 1.97146506374
69 30 1.97146506374
69 82 1.97146506374
69 9 1.97146506374
69 19 1.97146506374
69 21 1.97146506374
69 42 1.97146506374
69 56 1.97284666523
69 38 1.97304592123
69 60 1.97366608834
69 39 1.97431528343
69 25 inf
69 48 inf
69 52 inf
69 53 inf
69 55 inf
69 64 inf
69 67 inf
69 87 inf
RANKED SIMILARITIES: 70
70 26 1.10922286247
70 49 1.15400319467
70 24 1.23252629767
70 61 1.33210338219
70 11 1.4112040279
70 22 1.43979529148
70 17 1.44797256602
70 27 1.48344667697
70 58 1.4962153086
70 71 1.51497750857
70 93 1.52134890164
70 46 1.59226000436
70 59 1.60738488601
70 20 1.63441435315
70 92 1.6476735337
70 35 1.73344893203
70 66 1.73932654292
70 36 1.74271012165
70 23 1.79799780225
70 77 1.81072971651
70 40 1.86284403671
70 76 1.87429363241
70 80 1.89904990936
70 3 1.90007855523
70 97 1.90052997228
70 2 1.90389086365
70 89 1.90449588207
70 73 1.90458395483
70 79 1.90458442838
70 94 1.90466457351
70 85 1.90467760499
70 78 1.90469376557
70 86 1.90469376557
70 88 1.90469376557
70 43 1.90469376557
70 33 1.90469376557
70 57 1.90469376557
70 47 1.90469376557
70 68 1.90469376557
70 95 1.90469376557
70 15 1.90469376557
70 7 1.90469376557
70 29 1.90469376557
70 90 1.90469376557
70 91 1.90469376557
70 37 1.90469376557
70 62 1.90469376557
70 6 1.90469376557
70 96 1.90469376557
70 30 1.90469376557
70 65 1.90469376557
70 82 1.90469376557
70 45 1.90469376557
70 32 1.90469376557
70 44 1.90469376557
70 75 1.90469376557
70 63 1.90469376557
70 83 1.90469376557
70 8 1.90469376557
70 74 1.90469376557
70 31 1.90713596962
70 18 1.90862530259
70 42 1.91434430239
70 10 1.92420526898
70 5 1.92918353559
70 14 1.93246746396
70 60 1.93296462538
70 16 1.93669818898
70 28 1.93933844365
70 54 1.93942531984
70 81 1.94123981205
70 84 1.94267425566
70 72 1.94307020432
70 34 1.95098207934
70 4 1.95206210369
70 41 1.95273644418
70 9 1.95439414956
70 21 1.95769749601
70 50 1.96292783164
70 19 1.96688312402
70 12 1.97045928215
70 13 1.9704951578
70 69 1.97142255129
70 56 1.97284666523
70 38 1.97304592123
70 39 1.97431528343
70 51 1.98367922438
70 25 inf
70 48 inf
70 52 inf
70 53 inf
70 55 inf
70 64 inf
70 67 inf
70 87 inf
RANKED SIMILARITIES: 71
71 46 0.969318307136
71 27 1.1044535062
71 58 1.10870393131
71 93 1.30656500093
71 59 1.32031812149
71 11 1.35766693618
71 20 1.3888507011
71 92 1.39154505051
71 61 1.39242762316
71 26 1.41176922396
71 49 1.45178769419
71 70 1.51497750857
71 35 1.5289559813
71 17 1.56601322142
71 22 1.58709895812
71 66 1.61584512964
71 24 1.61759564323
71 36 1.63392755642
71 77 1.70532504344
71 23 1.7120719221
71 76 1.76977064117
71 80 1.79272423075
71 97 1.79490118884
71 90 1.79836429326
71 62 1.7983691138
71 30 1.7983691138
71 2 1.79938036599
71 94 1.80015179845
71 32 1.80017077433
71 83 1.80017211628
71 7 1.80017757168
71 78 1.80018021392
71 63 1.80018146466
71 15 1.80018196367
71 91 1.8001828617
71 47 1.80018326791
71 6 1.80018326791
71 82 1.80018326791
71 44 1.80018326791
71 75 1.80018326791
71 95 1.80393697773
71 57 1.80454088681
71 88 1.80893554171
71 40 1.81109748774
71 89 1.81448629526
71 73 1.84236108036
71 68 1.84296384184
71 96 1.84459115983
71 33 1.84814110633
71 43 1.86022709286
71 37 1.866286448
71 79 1.87152489869
71 65 1.87224544573
71 8 1.88476285424
71 29 1.88662969459
71 74 1.88766931543
71 45 1.89286679997
71 85 1.89406409479
71 86 1.89828644335
71 3 1.90014931752
71 31 1.90713596962
71 18 1.90862138244
71 42 1.91253014828
71 10 1.92238719275
71 5 1.92917785243
71 60 1.93175840629
71 14 1.93245763316
71 16 1.93669686488
71 28 1.93752428954
71 81 1.93941626751
71 54 1.93942531984
71 84 1.94084760797
71 72 1.94125542657
71 34 1.95098207934
71 4 1.95206210369
71 41 1.95273553317
71 9 1.95439414956
71 21 1.9558833419
71 50 1.96111288674
71 19 1.96688312402
71 12 1.97045928215
71 13 1.9704951578
71 38 1.97123176713
71 69 1.97142131306
71 39 1.97250112933
71 56 1.97284666523
71 51 1.98367922438
71 25 inf
71 48 inf
71 52 inf
71 53 inf
71 55 inf
71 64 inf
71 67 inf
71 87 inf
RANKED SIMILARITIES: 72
72 62 0.797300909606
72 50 1.26397106919
72 84 1.47273470858
72 96 1.47397061416
72 38 1.49446907246
72 21 1.55325638396
72 42 1.57260038941
72 81 1.58306467809
72 28 1.59469542405
72 35 1.62073722923
72 39 1.6282992634
72 57 1.63194476368
72 10 1.63475486837
72 43 1.63566580216
72 86 1.63639106154
72 80 1.64287993919
72 74 1.66513118435
72 30 1.69209186768
72 37 1.74698201438
72 32 1.76060614833
72 90 1.76077654097
72 3 1.7971579352
72 18 1.81385537477
72 54 1.82426502175
72 68 1.82623325685
72 16 1.82682362038
72 14 1.83005939725
72 83 1.83195005348
72 63 1.83346263883
72 97 1.84760010816
72 89 1.84825719089
72 75 1.85374150115
72 7 1.86230552359
72 94 1.86305211522
72 8 1.86740402183
72 73 1.86810866581
72 76 1.86855005166
72 79 1.87146277037
72 88 1.88048304407
72 45 1.88064321968
72 31 1.88175429925
72 44 1.88271717515
72 95 1.88310036654
72 69 1.88713229185
72 33 1.89112739853
72 34 1.89474345969
72 20 1.8963086092
72 41 1.90370465869
72 51 1.91898741599
72 40 1.93408555933
72 71 1.94125542657
72 12 1.94179802591
72 46 1.94285932389
72 17 1.94306958068
72 78 1.94306958068
72 27 1.94306958068
72 15 1.94306958068
72 24 1.94306958068
72 29 1.94306958068
72 77 1.94306958068
72 65 1.94306958068
72 5 1.94306958068
72 58 1.94306958068
72 91 1.94306979812
72 85 1.94307020432
72 47 1.94307020432
72 22 1.94307020432
72 93 1.94307020432
72 59 1.94307020432
72 70 1.94307020432
72 6 1.94307020432
72 2 1.94307020432
72 61 1.94307020432
72 92 1.94307020432
72 82 1.94307020432
72 26 1.94307020432
72 23 1.94307020432
72 49 1.94307020432
72 11 1.94757918025
72 66 1.94786192019
72 36 1.95160446122
72 4 1.9521936406
72 9 1.95439414956
72 19 1.96688312402
72 13 1.9704951578
72 56 1.97284666523
72 60 1.97370921537
72 25 inf
72 48 inf
72 52 inf
72 53 inf
72 55 inf
72 64 inf
72 67 inf
72 87 inf
RANKED SIMILARITIES: 73
73 31 1.29051527043
73 79 1.37852832431
73 89 1.40353542838
73 16 1.4242673332
73 8 1.42843868409
73 44 1.43497617155
73 83 1.47298777699
73 40 1.48007983966
73 68 1.48970093193
73 95 1.50402439316
73 14 1.50805598753
73 69 1.51126707732
73 75 1.51156807179
73 88 1.52348108446
73 7 1.53474773871
73 32 1.53918117214
73 18 1.54492041801
73 45 1.56033410597
73 54 1.58400227922
73 37 1.59118992751
73 63 1.59380811132
73 33 1.60468113129
73 3 1.61882346413
73 97 1.62750860881
73 94 1.6308662341
73 34 1.65450547553
73 76 1.6624993658
73 51 1.67869565013
73 41 1.68630990757
73 35 1.78912147989
73 20 1.81485124606
73 78 1.84236108036
73 57 1.84236108036
73 77 1.84236108036
73 47 1.84236108036
73 90 1.84236108036
73 15 1.84236108036
73 62 1.84236108036
73 30 1.84236108036
73 80 1.84236108036
73 82 1.84236108036
73 71 1.84236108036
73 27 1.84236108036
73 91 1.84236108036
73 2 1.84236108036
73 6 1.84236108036
73 92 1.84236108036
73 58 1.84236108036
73 59 1.84236108036
73 96 1.84640654347
73 46 1.85786244298
73 43 1.86204171134
73 72 1.86810866581
73 65 1.87225345033
73 49 1.88619773416
73 29 1.88669388683
73 12 1.88738217517
73 74 1.88948362644
73 85 1.89408025537
73 26 1.89595829101
73 61 1.8969973693
73 86 1.90010334427
73 24 1.90139512569
73 70 1.90458395483
73 17 1.9066592809
73 23 1.91294676133
73 22 1.91339060142
73 42 1.91434430239
73 10 1.92420526898
73 5 1.92918353559
73 93 1.9338660921
73 28 1.93933844365
73 66 1.93956095485
73 81 1.94123981205
73 84 1.94267425566
73 11 1.94757918025
73 36 1.95160446122
73 4 1.9521936406
73 9 1.95439414956
73 21 1.95769749601
73 50 1.96292783164
73 19 1.96688312402
73 13 1.9704951578
73 56 1.97284666523
73 38 1.97304592123
73 60 1.97370820354
73 39 1.97431528343
73 25 inf
73 48 inf
73 52 inf
73 53 inf
73 55 inf
73 64 inf
73 67 inf
73 87 inf
RANKED SIMILARITIES: 74
74 86 1.35995427472
74 30 1.40167684763
74 96 1.40449211718
74 57 1.40712942344
74 21 1.40756812036
74 28 1.40884861553
74 38 1.41852579812
74 81 1.4221416841
74 10 1.42685838189
74 39 1.51598417127
74 43 1.5359612002
74 62 1.58636110815
74 42 1.5989104339
74 50 1.62048348334
74 84 1.62924773733
74 80 1.63541052259
74 72 1.66513118435
74 35 1.66829581534
74 37 1.77430555566
74 90 1.80414449913
74 71 1.88766931543
74 46 1.889272746
74 78 1.88948346954
74 7 1.88948346954
74 68 1.88948346954
74 95 1.88948346954
74 77 1.88948346954
74 97 1.88948346954
74 15 1.88948346954
74 27 1.88948346954
74 29 1.88948346954
74 91 1.88948346954
74 89 1.88948346954
74 63 1.88948346954
74 20 1.88948346954
74 88 1.88948346954
74 94 1.88948346954
74 65 1.88948346954
74 76 1.88948346954
74 32 1.88948346954
74 8 1.88948346954
74 58 1.88948346954
74 83 1.88948346954
74 47 1.88948362644
74 6 1.88948362644
74 44 1.88948362644
74 2 1.88948362644
74 59 1.88948362644
74 79 1.88948362644
74 92 1.88948362644
74 82 1.88948362644
74 75 1.88948362644
74 33 1.88948362644
74 73 1.88948362644
74 49 1.88948362644
74 45 1.89286679997
74 85 1.89408025537
74 26 1.89595992649
74 61 1.8969973693
74 24 1.90139496878
74 70 1.90469376557
74 17 1.906659124
74 31 1.90713596962
74 18 1.90862514568
74 23 1.91294676133
74 22 1.91340425886
74 5 1.92918337869
74 14 1.93246730706
74 93 1.9338660921
74 16 1.93669803208
74 54 1.93942531984
74 3 1.93985146382
74 11 1.94757918025
74 66 1.94786548831
74 34 1.95098207934
74 36 1.95160446122
74 4 1.9521936406
74 41 1.95273628728
74 9 1.95439414956
74 19 1.96688312402
74 12 1.97045928215
74 13 1.9704951578
74 69 1.97146490684
74 56 1.97284666523
74 60 1.97370968212
74 40 1.98198989339
74 51 1.98367922438
74 25 inf
74 48 inf
74 52 inf
74 53 inf
74 55 inf
74 64 inf
74 67 inf
74 87 inf
RANKED SIMILARITIES: 75
75 83 1.29652735972
75 89 1.35917593187
75 7 1.37248785243
75 44 1.37416965188
75 95 1.39329738951
75 32 1.40394299113
75 16 1.41552284777
75 8 1.43481102224
75 18 1.4452110361
75 14 1.45603723111
75 68 1.47968551732
75 54 1.51001830013
75 73 1.51156807179
75 76 1.53608859014
75 79 1.55237663
75 51 1.55417305336
75 63 1.56890034158
75 88 1.56956346452
75 41 1.58684373103
75 94 1.5912101995
75 97 1.59338064467
75 3 1.60244421505
75 37 1.61450097079
75 31 1.61519966599
75 33 1.65317664279
75 45 1.65319391931
75 34 1.69776212185
75 40 1.69817460065
75 69 1.7519535679
75 78 1.7825902224
75 47 1.7825902224
75 90 1.7825902224
75 15 1.7825902224
75 27 1.7825902224
75 6 1.7825902224
75 2 1.7825902224
75 82 1.7825902224
75 92 1.7825902224
75 80 1.7825902224
75 91 1.7825902224
75 58 1.7825902224
75 30 1.79274411093
75 59 1.79699768461
75 62 1.79821195991
75 71 1.80018326791
75 35 1.80610836196
75 57 1.8063584472
75 77 1.82662991632
75 20 1.82717317347
75 96 1.84640654347
75 72 1.85374150115
75 46 1.85786244298
75 43 1.86204171134
75 65 1.87225345033
75 49 1.88632183699
75 29 1.88669388683
75 74 1.88948362644
75 85 1.89408025537
75 26 1.89595992649
75 61 1.8969973693
75 86 1.90010334427
75 24 1.90139512569
75 70 1.90469376557
75 12 1.90475675093
75 17 1.9066592809
75 23 1.91294676133
75 22 1.91340425886
75 42 1.91434430239
75 10 1.92420526898
75 5 1.92918353559
75 93 1.9338660921
75 28 1.93933844365
75 81 1.94123981205
75 84 1.94267425566
75 11 1.94757918025
75 66 1.94784122509
